timestep,reward,actor loss,critic loss
8800,-246.96638035090328,96.1411724472046,6.419476473331452
9000,-129.95603843639853,94.76094749450684,6.511312166452408
9200,-232.59172076304205,93.68586143493653,7.340274412631988
9400,-131.31591696727915,92.2199140548706,7.798239002227783
9600,-127.59336446002833,91.96887321472168,7.947712306976318
9800,-252.10197152224998,90.56586875915528,8.508552174568177
10000,-356.0750664642369,89.83766319274902,9.036577725410462
10200,-122.81366195429169,88.19603336334228,9.50025505065918
10400,-372.0292014078369,88.22536262512207,9.703484289646148
10600,-240.85064677306625,87.031986618042,10.134732818603515
10800,-8.178201934443505,84.70988807678222,9.617531940937042
11000,-122.50994559098656,84.02858299255371,9.872148480415344
11200,-473.51213790168345,82.64597909927369,9.781516575813294
11400,-256.8114260862974,81.8044140625,9.741289131641388
11600,-127.07951738010536,79.90090175628661,9.870865962505341
11800,-129.36807068416294,78.45115184783936,9.371909277439118
12000,-245.44695446163476,76.4076424407959,9.267303309440614
12200,-266.6088207435364,75.38323408126831,9.398522412776947
12400,-135.86178853293688,73.99156452178956,9.750172219276429
12600,-125.90236864806296,71.63181787490845,9.872187821865081
12800,-237.63936906369105,70.76683353424072,9.997194130420684
13000,-133.6776969870764,68.02556573867798,10.513396277427674
13200,-242.7577348854492,66.45673797607422,10.542045660018921
13400,-116.43578240857954,63.38415246963501,10.790410795211791
13600,-237.5586409477052,60.99000364303589,11.058716144561767
13800,-249.1173419507434,59.42444995880127,11.471657264232636
14000,-253.652113458411,57.37513105392456,12.234796841144561
14200,-126.04211688372757,54.78947792053223,12.012125086784362
14400,-342.23837064994495,53.25094268798828,11.733072657585144
14600,-122.16662006385026,50.917228355407715,12.130249230861663
14800,-238.7129429673474,48.56606603622436,11.997915215492249
15000,-119.8982897965502,44.66317964553833,12.242569828033448
15200,-0.06392552733977969,43.708270473480226,12.260442566871642
15400,-233.01691760759317,41.40560905456543,12.108851613998413
15600,-2.5385715136957985,39.95039735794067,11.930480723381043
15800,-129.14508867817278,38.68413571357727,12.668098948001862
16000,-125.28384969858355,36.9361231803894,12.502251105308533
16200,-7.7689764908591155,36.07924636840821,12.413888959884643
16400,-315.6761683009684,34.817015171051025,12.400720067024231
16600,-119.71959697201657,32.74702923774719,12.37021981716156
16800,-118.29160036322462,30.79070125579834,12.29909387588501
17000,-232.4911909715947,29.406871848106384,12.42908439874649
17200,-119.48415805144602,28.05509889602661,11.910976428985595
17400,-126.7450381807621,26.41697054386139,12.095111594200134
17600,-121.5205816584483,25.179762992858887,11.864612286090852
17800,-128.72247942067256,23.117657282352447,11.728357582092285
18000,-327.8513101206343,22.113156263828277,11.494658992290496
18200,-233.16430169681405,22.573411865234377,11.116016728878021
18400,-239.6283886119173,20.859731097221374,10.892651138305665
18600,-240.27846318524306,19.504721841812135,11.383449637889862
18800,-124.51083651272643,17.305523080825807,11.211084413528443
19000,-126.41377012283257,16.129555925428868,10.946779644489288
19200,-243.99370589208556,14.676887671053409,11.080580065250397
19400,-128.4514410125431,13.190056419372558,11.03197868347168
19600,-230.83223369715665,12.148724384605885,10.469538657665252
19800,-239.41081665355634,10.48352560967207,10.605624010562897
20000,-240.05654093407787,9.805746062397956,10.947302920818329
20200,-113.72159577936762,8.056032477617263,10.367922382354736
20400,-124.72770769404856,7.304703649878502,10.22301507472992
20600,-121.90214327412524,5.615766711235047,10.608815648555755
20800,-116.22529375614461,4.80414487183094,10.665693712234496
21000,-125.20623296350735,2.521655908226967,10.706813659667969
21200,-127.26213903842691,1.2365443715453148,10.413429849147796
21400,-5.303642394196187,-0.010284642577171326,10.626283864974976
21600,-119.41231705108756,-2.4505451023578644,10.395518417358398
21800,-126.59972493068248,-3.0844569849967955,10.420332272052764
22000,-365.7023776608601,-4.449557927846908,10.370803005695343
22200,-118.97809860653356,-5.8391989082098,10.594720637798309
22400,-127.20604440737594,-7.6645880872011185,10.751650528907776
22600,-124.28852653581013,-9.177040228843689,11.08213623046875
22800,-124.21343402855081,-10.974043397605419,10.37986088514328
23000,-126.42563858615887,-12.40067659676075,10.897408933639527
23200,-119.47347013090835,-13.607174351215363,11.082291276454926
23400,-355.6945503793071,-15.124135553836823,11.325261292457581
23600,-119.46369969871125,-16.06595332622528,11.570076265335082
23800,-115.02358243823807,-18.21620815038681,11.413627049922944
24000,-1.7132472893543127,-20.219041936397552,11.270793597698212
24200,-2.134373333980337,-21.31823769569397,11.58952448606491
24400,-227.14551031389075,-21.220234332084654,11.79428421497345
24600,-118.46144616265123,-22.476476159095764,11.460017786026
24800,-244.56117931288202,-23.824670400619507,11.701057662963867
25000,-130.41533961279166,-24.754793329238893,10.87917244911194
25200,-123.37686494001609,-26.21516438961029,10.892798564434052
25400,-5.027504183914977,-26.81932586669922,11.250399703979491
25600,-131.77296107010233,-27.661976170539855,10.507194919586182
25800,-5.9778543058958595,-29.006340532302858,10.83378313779831
26000,-235.6942319199554,-29.839076018333436,10.432434322834014
26200,-129.93782687449618,-30.616802897453308,10.383327643871308
26400,-228.6863114362409,-31.423652515411376,10.08127474784851
26600,-123.87673089530799,-31.01106854915619,10.26313422679901
26800,-5.171651899184965,-32.159375257492066,10.19640790462494
27000,-333.7727945686687,-33.03091109275818,9.874184801578522
27200,-123.6591187451936,-33.9873495388031,9.67959516763687
27400,-127.8110781750627,-34.087339096069336,9.852553420066833
27600,-231.4445984441046,-34.64189286231995,10.257600903511047
27800,-120.62116073811255,-35.568075532913205,9.817650740146638
28000,-4.0838535672360505,-35.95601366996765,9.756597528457641
28200,-243.14657689390415,-35.76832445144653,9.837593233585357
28400,-130.54161682810636,-36.55000974655152,9.606512038707733
28600,-124.03279874287651,-36.97492876052856,9.571351209878921
28800,-118.5651442207602,-37.77168705940247,9.447506024837494
29000,-404.90406852955766,-38.748694791793824,9.048480172157287
29200,-127.67842290884441,-39.09116261482239,8.984314713478089
29400,-243.82047578291358,-38.76653111457825,8.9490367770195
29600,-240.26547075577008,-40.04556664466858,8.558917492628098
29800,-310.94942745858134,-39.710800094604494,8.863601328134537
30000,-232.74774928099373,-40.440291204452514,8.222702293395995
30200,-4.101212346549332,-41.03605819702148,8.729521503448487
30400,-220.14418283133034,-41.085133180618286,8.270886828899384
30600,-120.57179755475227,-42.11341672897339,8.010375030040741
30800,-118.35350612163478,-42.859709072113034,8.228552961349488
31000,-117.91191571119111,-44.26819232940674,8.167260226011276
31200,-2.191465017296099,-44.38093724250793,7.940200115442276
31400,-1.3074905968513613,-46.047106685638425,7.721960847377777
31600,-129.34959906212063,-46.51267101287842,7.962068061828614
31800,-119.45620312818097,-47.81128049850464,7.6542391681671145
32000,-0.8432689340692957,-48.7704553604126,7.523348486423492
32200,-231.487262010921,-49.000924949646,7.482968430519104
32400,-349.7962622327923,-50.26924373626709,7.24584159374237
32600,-113.88090425001863,-50.32414415359497,7.54663872718811
32800,-117.18245898495499,-51.327385959625246,7.539936890602112
33000,-118.23435288695002,-51.10886413574219,7.51199408531189
33200,-123.63401672269389,-51.34153339385986,7.045552018880844
33400,-239.97777369322338,-51.41891809463501,6.633500126600265
33600,-6.528352728567629,-50.48526348114014,6.491038510799408
33800,-252.145005006389,-50.953415908813476,6.503690983057022
34000,-132.21183584630592,-51.30614267349243,6.078874381780625
34200,-234.924082817381,-50.849146642684936,6.318294005393982
34400,-278.36589722744407,-50.38610467910767,6.410486580133438
34600,-10.504956406792228,-50.473627166748045,6.447703247070312
34800,-126.88829912444564,-50.92406133651733,6.050847810506821
35000,-133.85830759775158,-50.26992937088013,6.022070952653885
35200,-123.3081568772499,-50.11492624282837,6.230644195079804
35400,-121.93034916683496,-49.52339036941528,6.078959523439408
35600,-132.2136696062804,-49.2306068611145,6.04462646663189
35800,-227.7864026793661,-49.038850231170656,6.243958002328872
36000,-328.709152725583,-48.54314849853515,6.008000348806381
36200,-120.61795115538023,-48.464477424621585,5.9862417888641355
36400,-322.9947734422343,-47.96801071166992,6.021959278583527
36600,-127.81672217560373,-48.19020877838135,5.925576671361923
36800,-0.1713074269651159,-47.37466272354126,5.89287451505661
37000,-5.193842403043208,-46.86687025070191,5.789140408039093
37200,-119.69537094304057,-47.04301851272583,5.679445744752884
37400,-236.28163592894572,-47.51705636978149,5.549941564798355
37600,-243.73475020067602,-47.0182705116272,5.524666622877121
37800,-350.5254099859972,-46.168202323913576,5.527167565822602
38000,-117.51787102002788,-45.4703911781311,5.333855468034744
38200,-124.57623172083383,-45.75332726478577,5.421033746004104
38400,-242.52068654317128,-44.62104573249817,5.3576677751541135
38600,-3.6479593731628706,-44.13358350753784,5.004821187257766
38800,-124.57575667308814,-43.96035285949707,5.0398259401321415
39000,-121.88981723221124,-44.6288122177124,5.064813327789307
39200,-5.156559818976948,-44.1264009475708,5.113265370130539
39400,-246.90003691315613,-44.18768222808838,5.214135686159134
39600,-129.05816639129714,-44.26225444793701,4.826826689839363
39800,-130.74880846533233,-44.29189519882202,4.741599597930908
40000,-6.020389359405942,-43.71951177597046,4.622475860118866
40200,-118.84276273709355,-43.751335258483884,4.812082704901695
40400,-318.5028552606918,-43.436799449920656,4.625415299534797
40600,-233.47968177953612,-42.85119735717773,4.597762078046799
40800,-130.33717218852095,-42.802587833404544,4.749935835599899
41000,-4.7628890982183325,-42.10970097541809,4.635665581226349
41200,-132.31176898730155,-42.37110809326172,4.504562450647354
41400,-237.57013032827768,-41.44108764648438,4.680454511642456
41600,-6.3110685089668195,-41.54378611564636,4.793377929925919
41800,-131.15022242981644,-41.74105657577515,4.622369539141655
42000,-339.65198317850326,-40.668880949020384,4.5498207306861875
42200,-124.44097642533004,-40.63299398422241,4.858577026128769
42400,-261.755135315383,-39.95042379379272,4.578857912421227
42600,-240.8825763062309,-39.35478210449219,4.726959849596024
42800,-117.02572847974768,-38.93123205184936,4.655991042256355
43000,-125.63080179394294,-38.49684986114502,4.766196117401123
43200,-124.90204136693472,-38.79147972106934,4.59936807334423
43400,-232.41430714435364,-37.702995223999025,4.697335949540138
43600,-129.71286263033414,-37.17570781707764,4.358354193568229
43800,-117.69010062163036,-36.7385741519928,4.376815320849419
44000,-131.05780725866498,-36.71726232528687,4.3926835691928865
44200,-127.68869959422939,-35.91093257904053,4.281730297207832
44400,-307.1351634639288,-35.95151950836182,4.2357154250144955
44600,-129.8381205647428,-35.4338454246521,4.351556866765022
44800,-236.0935173865055,-35.51471167564392,4.075749008655548
45000,-123.74520602189972,-35.38382620811463,3.982348048686981
45200,-118.78611384990076,-35.01052929878235,3.9596693187952043
45400,-5.5727026777540685,-34.708187141418456,3.7187498563528063
45600,-221.5482470433409,-34.36134298324585,4.07916676580906
45800,-228.0539097896882,-34.32831100463867,3.568483875989914
46000,-128.27176537127494,-34.830004596710204,3.656542438864708
46200,-117.53884035246077,-34.49683661460877,3.5962604612112044
46400,-1.263685285227335,-34.58559074401855,3.5402518314123155
46600,-132.22112472678913,-34.46884352684021,3.6273098689317704
46800,-238.8588002313074,-34.35957455635071,3.519645835161209
47000,-117.30622814300312,-34.367368173599246,3.6443953102827074
47200,-121.05182884337857,-33.878502969741824,3.675851325392723
47400,-229.5415492036727,-33.70695640563965,3.8173410373926164
47600,-119.34921240496912,-33.70309051513672,3.763422198295593
47800,-243.33951821177376,-33.35075926780701,3.660263681411743
48000,-230.4262806038639,-33.364651918411255,3.80463007748127
48200,-386.10951376957973,-33.17782888412476,3.74547223508358
48400,-122.13922719860722,-32.94394846916199,3.692549854516983
48600,-320.8466001577534,-33.300770139694215,3.8852551782131197
48800,-120.05986240488754,-33.26767056465149,3.6134448778629302
49000,-119.22613117181169,-32.54655385017395,3.658222987651825
49200,-243.32559870375368,-32.69698281288147,3.5680152946710586
49400,-121.57686772960922,-32.10980825424194,3.580306624174118
49600,-234.16584284189057,-32.29963918685913,3.5133752340078352
49800,-126.2665030061098,-31.9378418636322,3.3506072729825975
50000,-130.19349836865757,-31.5807209777832,3.349684089422226
50200,-122.0386461680198,-31.095371809005737,3.2863710141181945
50400,-292.080314654717,-30.51221236228943,3.4377351409196852
50600,-245.7169141883664,-30.25981110572815,3.2158380860090254
50800,-129.64545091834017,-29.934935646057127,3.4661951887607576
51000,-121.27390367555952,-29.62478518486023,3.1113535171747206
51200,-238.52056140733643,-28.917769966125487,3.3744826990365984
51400,-127.43896469048694,-28.483712453842163,3.2814868104457857
51600,-238.78164907806348,-28.42404167175293,3.34032428920269
51800,-238.59089016716536,-27.892187614440918,3.1626350682973863
52000,-135.59764273657908,-27.945668821334838,3.172346175312996
52200,-127.11346038019516,-27.297942924499512,3.087820117473602
52400,-128.98442813680975,-27.33974045753479,3.250739286541939
52600,-229.5518895488866,-27.481611824035646,3.2186303049325944
52800,-251.69173113405208,-26.81720205307007,3.3866520607471466
53000,-245.305584824071,-26.817480316162108,3.1904367607831956
53200,-128.63862297623828,-26.85805395126343,3.324778007864952
53400,-121.33217125156591,-26.490668716430665,3.256283515691757
53600,-227.76771506027936,-26.033076782226562,3.44017029941082
53800,-1.4827191726736624,-26.21953085899353,3.3380578929185867
54000,-243.99067050428684,-25.785115194320678,3.5415957421064377
54200,-130.32781202282192,-25.7638060092926,3.4348665392398834
54400,-125.65259602573236,-26.29178119659424,3.4954985094070437
54600,-239.7308185443802,-25.87806725025177,3.489039455652237
54800,-128.1483761276618,-26.211716918945314,3.343526206612587
55000,-349.64531632467174,-26.15175803184509,3.54354636490345
55200,-118.00604039753138,-26.830767908096313,3.404643823504448
55400,-1.8929765658519342,-26.099250144958496,3.60402407348156
55600,-119.028566294975,-26.57789253234863,3.3035901415348055
55800,-134.3930067127246,-26.185124578475953,3.362695271372795
56000,-120.93367900773134,-25.985183420181276,3.525854538679123
56200,-135.276509188222,-25.60102053642273,3.42621105492115
56400,-115.39739111640917,-25.024590816497803,3.6027760407328606
56600,-243.65733268267715,-25.285904150009156,3.5257476538419725
56800,-251.48686651650874,-24.84589488983154,3.4235987144708635
57000,-128.6871847046112,-24.982357139587403,3.5094135770201684
57200,-125.85553507413206,-25.281204166412355,3.5857978296279907
57400,-357.11562373042426,-25.35084671974182,3.4958376294374465
57600,-354.25158130211656,-25.55610293388367,3.2748701387643813
57800,-227.92229821291713,-25.91781591415405,3.2273910248279574
58000,-126.65163765421985,-25.34023979187012,3.3135794949531556
58200,-125.15473313562696,-24.913033094406128,3.304035720229149
58400,-128.5882873614358,-24.48964169025421,3.2755352744460104
58600,-125.90081811399473,-25.091849732398988,3.2428545212745665
58800,-118.27108321386928,-25.65444944381714,3.260747931599617
59000,-120.80292864338288,-25.767481417655944,3.3333401709794996
59200,-131.71822474674812,-26.4342364692688,3.3918227690458296
59400,-118.86428203716635,-27.47295202255249,3.532514615058899
59600,-2.3152062756639302,-27.80022343635559,3.5022485399246217
59800,-244.8181828429823,-28.05595901489258,3.496227155327797
60000,-117.19423327691976,-27.83900040626526,3.399304993748665
60200,-129.08386199250654,-28.361638917922974,3.593996567726135
60400,-256.94270515642995,-27.68680697441101,3.651370800733566
60600,-122.6257802060045,-27.60267420768738,3.5801588129997253
60800,-129.82407221998045,-27.351689915657044,3.481095242500305
61000,-127.14022555494485,-27.737245349884034,3.471238107085228
61200,-239.98399615619576,-28.089586758613585,3.4934609854221343
61400,-8.610486279955769,-27.633580875396728,3.6022393864393236
61600,-296.22468530797585,-27.72844042778015,3.5542295867204667
61800,-126.24332977752417,-27.793060007095338,3.6317529296875
62000,-238.99832544765516,-27.497164421081543,3.524696540236473
62200,-114.83050705269191,-27.48798221588135,3.567533229589462
62400,-122.8829774807848,-27.15669310569763,3.4769549840688705
62600,-117.81552595270139,-26.84634120941162,3.6887052285671236
62800,-3.1260121288522535,-27.300715289115907,3.534654896855354
63000,-122.73952022444578,-27.548174982070922,3.474646744132042
63200,-1.5640914264052648,-27.463097867965697,3.573207961320877
63400,-120.43782189141265,-27.222873735427857,3.649038379192352
63600,-128.7018401881004,-27.14835548400879,3.657888974547386
63800,-120.7728417875091,-26.754139847755432,3.61997211098671
64000,-4.400102354769628,-27.08600703239441,3.60059240758419
64200,-251.41706492231233,-26.185850315093994,3.8159040319919586
64400,-241.5788738859278,-25.86991415977478,3.8788978880643845
64600,-1.7941781884664352,-25.967188353538514,3.90697001516819
64800,-126.77046160843565,-25.858948917388915,3.7422773385047914
65000,-121.32858038897152,-26.05903172492981,3.823520767688751
65200,-131.43391984712727,-26.092170495986938,3.8334646683931353
65400,-225.81884930892545,-26.71748740196228,3.977900306582451
65600,-120.26007222698553,-26.27260446548462,3.542416415810585
65800,-233.29168845980098,-26.377543272972108,3.6855727392435074
66000,-237.06053112886468,-25.67562385559082,3.8937620282173158
66200,-132.28214700340476,-25.053286542892454,3.8608689421415328
66400,-126.55818873696067,-24.98992399215698,3.7466583651304246
66600,-1.0144537555002762,-24.068566093444826,3.7880427867174147
66800,-122.99979694829928,-24.185677037239074,3.713956433534622
67000,-117.66407695280678,-24.12566453933716,3.6359017622470855
67200,-118.7748426084516,-23.66815968513489,3.680700816512108
67400,-1.7122826618262552,-23.497748408317566,3.466222956776619
67600,-224.69027244086053,-22.81495045185089,3.454955606460571
67800,-137.67716315836657,-22.72116074562073,3.5318257212638855
68000,-116.7002703209015,-22.473454632759093,3.5187407571077345
68200,-120.54244824398673,-22.36588496208191,3.5085502207279204
68400,-249.0618815219752,-22.30336609363556,3.7351143527030946
68600,-260.50029140603965,-23.105979490280152,3.77152731359005
68800,-143.1524600279747,-23.823395586013795,3.425915496349335
69000,-267.0376956315156,-24.311699147224427,3.447839143872261
69200,-151.49120694338225,-24.896377081871034,3.4736573135852815
69400,-147.11417982417552,-25.285856342315675,3.811849014759064
69600,-145.83099045901517,-25.650780191421507,3.522062164247036
69800,-21.902539326556454,-27.045230789184572,3.3820670038461684
70000,-365.43106022976133,-27.686330976486207,3.3501157009601594
70200,-138.59890373125998,-28.520986051559447,3.3365341314673422
70400,-361.07073444758663,-29.337630796432496,3.425537067055702
70600,-150.88495770380987,-30.365890235900878,3.313226906657219
70800,-149.23917589180917,-31.347051544189455,3.408055211007595
71000,-149.9952830143289,-32.72310139656067,3.4654529589414595
71200,-137.11134413153724,-33.25998390197754,3.3273942601680755
71400,-360.2399851197219,-33.60440532684326,3.211792737841606
71600,-140.97292449496828,-33.78493983268738,3.4108376580476762
71800,-22.999047664419425,-34.02048963546753,3.3538519674539566
72000,-148.5757955921401,-34.0994725894928,3.3607515662908556
72200,-126.60265096940242,-33.30893459320068,3.4715057969093324
72400,-127.50417588214087,-32.98811382293701,3.235023210644722
72600,-114.45789353139627,-32.69077388763428,3.4944383192062376
72800,-3.809782733476245,-33.0167950630188,3.601524588465691
73000,-125.99928208505997,-32.204012651443485,3.3666263997554777
73200,-121.10019436587437,-32.203626775741576,3.3982461249828337
73400,-2.8828899109815214,-32.260972871780396,3.4822348994016648
73600,-118.32961700351449,-32.02413482666016,3.252607538700104
73800,-236.7909392576002,-31.77102499961853,3.143829804956913
74000,-115.45523840278047,-31.56373287200928,3.252686480283737
74200,-3.0133677884744867,-31.429377794265747,3.1454639756679534
74400,-3.1352368194546685,-30.829985074996948,3.363327305316925
74600,-2.6284388948440442,-30.58634846687317,3.2829633432626726
74800,-5.481451916449856,-30.506249761581422,3.247536542415619
75000,-236.6127303932355,-29.940484914779663,3.1937080353498457
75200,-121.86026488152403,-29.858824033737182,3.1775065809488297
75400,-3.364244297791901,-29.17523991584778,3.2363908398151398
75600,-227.84150134781103,-28.78920329093933,3.1410655212402343
75800,-4.826040727118749,-28.87379228591919,3.2360900285840035
76000,-129.54774422711958,-28.989315938949584,3.30932659804821
76200,-121.47033148158995,-27.687944412231445,3.130340811908245
76400,-5.3815064474468315,-28.04216504096985,2.986479135155678
76600,-122.35857426583352,-27.301058187484742,3.2022024571895598
76800,-123.96599215739428,-27.859165620803832,2.98117457896471
77000,-246.80903424914436,-27.133724174499513,3.099171422123909
77200,-125.47671545008485,-26.89484048843384,3.1621881878376006
77400,-134.28481240793542,-26.760500345230103,2.9514506536722185
77600,-230.65069325563928,-26.419754915237426,2.9440281337499616
77800,-335.11003801766725,-26.028022327423095,3.0802923014760015
78000,-125.03078420794631,-25.022953214645387,3.091927995085716
78200,-241.50458196618578,-25.060527563095093,2.905733261704445
78400,-128.35718464506675,-24.54277895927429,2.8023160171508787
78600,-225.77804744288278,-24.241660628318787,2.925669740140438
78800,-231.36156762925046,-24.035887932777406,2.9004608085751533
79000,-123.26417899300952,-23.588265228271485,2.8256504952907564
79200,-4.381601884949907,-23.142374124526977,2.9854462826251984
79400,-233.27408556958304,-22.90943190097809,2.810598880648613
79600,-236.54588882648503,-23.090196914672852,2.701647648513317
79800,-2.76941445720556,-22.409954023361205,2.8104642599821092
80000,-127.33547500835067,-22.107702765464783,2.918238238096237
80200,-115.06293146517008,-21.818712730407714,2.7375157672166823
80400,-120.58733257788435,-21.231098670959472,2.7623259127140045
80600,-125.71909295069338,-21.39533579826355,2.6872118067741395
80800,-131.4272154349075,-20.644104833602906,2.695092702805996
81000,-119.07398088813648,-20.49904218673706,2.7291766557097437
81200,-291.4004807360043,-19.93958125591278,2.8071404296159743
81400,-114.2516982830507,-19.615475015640257,2.6668061900138853
81600,-125.64595779752784,-19.61032692909241,2.7756994959712027
81800,-129.8020961176737,-19.39501824378967,2.630186367034912
82000,-127.38284756411257,-19.28898229122162,2.6139812341332433
82200,-241.46845465931784,-18.508637347221374,2.6655029118061067
82400,-117.07451421931997,-17.804311933517457,2.7417488652467727
82600,-123.07782694238767,-17.707768449783327,2.573356440663338
82800,-128.91201935368315,-17.645269675254823,2.654569177031517
83000,-232.79439582203506,-17.13616986513138,2.6553885075449943
83200,-125.52290115145513,-16.89465007543564,2.591283572912216
83400,-226.52728337661628,-16.805850758552552,2.4710401821136476
83600,-232.5196694940448,-16.393326463699342,2.625358491241932
83800,-240.7824022109904,-16.02775057554245,2.5248254954814913
84000,-244.9264066371942,-15.552664484977722,2.4565298730134963
84200,-121.97030754272258,-15.587967765331268,2.3889428359270095
84400,-113.93524600454766,-15.305747504234313,2.452467052638531
84600,-240.74567744341718,-15.392045407295226,2.529256054162979
84800,-125.65224757035928,-15.091425805091857,2.4661507216095924
85000,-116.29373557503781,-14.624074800014496,2.5308289989829063
85200,-237.86575996062606,-14.497860248088836,2.4962922421097757
85400,-118.48118464656343,-14.680175712108612,2.368432177603245
85600,-243.0205182901445,-14.363835198879242,2.443624062240124
85800,-113.37642223309008,-14.103251900672912,2.467388809025288
86000,-114.82816793627961,-13.948386325836182,2.5202533155679703
86200,-123.17531767263159,-13.921221332550049,2.549336414039135
86400,-127.09692758759759,-13.433506197929383,2.5521505206823347
86600,-125.06088576080683,-13.248392188549042,2.608724410831928
86800,-120.66932903368631,-13.834668424129486,2.4677711698412894
87000,-117.94209549999066,-13.277918951511383,2.5051361873745916
87200,-0.08709722489576693,-13.534614844322205,2.4463923305273054
87400,-313.07659334017126,-13.151452069282533,2.6455720233917237
87600,-124.71628132490675,-13.148274431228637,2.668875153362751
87800,-116.37816746347735,-13.08382797241211,2.4594174447655677
88000,-228.10688795533682,-13.10098797082901,2.4081979209184645
88200,-298.60768943094064,-12.964326895475388,2.5016647091507913
88400,-241.0062921014742,-12.900519442558288,2.4044916236400606
88600,-0.25570596522993994,-12.600932054519653,2.649808885157108
88800,-120.4828974433691,-12.346770088672638,2.6667597991228105
89000,-123.01294980667821,-12.129172675609588,2.572380011975765
89200,-125.4307824255908,-12.12505708694458,2.468627491593361
89400,-364.68519920923103,-11.992579650878906,2.6271988135576247
89600,-120.96914646646087,-11.664199690818787,2.5706629049777985
89800,-238.0744688621083,-11.88459154844284,2.4407904052734377
90000,-1.6037006891739982,-11.815059716701507,2.5112440294027327
90200,-114.65168141327783,-11.665135887861252,2.518304612636566
90400,-0.7574484931269192,-11.401850385665893,2.5057530441880225
90600,-119.4677801870085,-11.226475368142127,2.5876473772525785
90800,-125.45715921547593,-11.314113762378692,2.425543642938137
91000,-117.26208900797207,-11.177281340360642,2.5085060361027716
91200,-126.33357873841854,-10.8971102643013,2.7261290091276167
91400,-230.79759677260634,-10.978427783250808,2.476296915113926
91600,-120.12330938864733,-10.263638771176339,2.7057106935977937
91800,-227.60277612761269,-10.449743429422378,2.4474593859910967
92000,-118.47820154097099,-10.134884170591832,2.6991886889934538
92200,-1.962077219915906,-10.4872891831398,2.449926173388958
92400,-120.09016977759421,-10.46486688554287,2.5127660155296327
92600,-0.15190085021874,-10.129167329072953,2.6454965603351592
92800,-0.3208383853824529,-10.364502472877502,2.633369734287262
93000,-337.48039670023576,-9.858726739883423,2.5527068063616754
93200,-116.97332171976767,-9.584330068826675,2.697989828586578
93400,-0.10308223911088328,-9.289116727113724,2.5531756195425985
93600,-114.73082954451488,-9.41416537731886,2.5467483100295065
93800,-0.7523466420272006,-9.075812469124793,2.476720540225506
94000,-236.81703391467667,-8.992063547372817,2.4669832336902617
94200,-113.83537691305239,-9.104719778895378,2.542351768016815
94400,-128.5138005060511,-8.581147125959397,2.5481580397486687
94600,-243.01799881411077,-8.43010973095894,2.4512954553961754
94800,-237.27498684185665,-8.55367231607437,2.3671172419190407
95000,-126.83198638018925,-8.49824886739254,2.4642020773887636
95200,-120.05746913137459,-8.042025906443596,2.4554208409786225
95400,-131.3081524247382,-7.808327655792237,2.449590510725975
95600,-119.37318157918895,-7.685625476539135,2.649846070408821
