timestep,reward,actor loss,critic loss
12000,-504.52405598615036,182.0387562561035,7.683806955814362
12200,-498.68038164366345,183.0814017486572,7.68127044916153
12400,-616.6700259098043,183.92887016296388,7.606272258758545
12600,-654.9336637124709,184.77663063049317,7.682660903930664
12800,-617.413040589445,185.5392943572998,7.63399708032608
13000,-505.7093693033406,186.44433448791503,7.677489111423492
13200,-579.6845448366647,186.98507141113282,7.584508028030395
13400,-611.6331225663228,187.3359732055664,7.392811162471771
13600,-496.56711564609344,187.89417221069337,7.212394008636474
13800,-379.39130721993575,188.0201731109619,7.177002975940704
14000,-488.56787027977333,188.4855583190918,7.138809068202972
14200,-493.24256678492384,188.58722091674804,6.909704351425171
14400,-365.77105025358816,188.8988656616211,6.945309426784515
14600,-402.1048784052338,188.86594268798828,6.97618709564209
14800,-127.10404940357066,188.30240287780762,6.914089212417602
15000,-247.4427527923091,187.24248481750487,6.973310837745666
15200,-244.6934123212713,186.6743798828125,7.062211303710938
15400,-122.76480521676237,184.88827827453613,7.15104213476181
15600,-2.200233341568394,184.26337959289552,7.2677340412139895
15800,-248.43726478152007,182.94422134399414,7.340745842456817
16000,-118.29114419078789,181.7806845855713,7.370729444026947
16200,-253.03208802485202,180.616488571167,7.454402568340302
16400,-250.51313895129627,179.2386672973633,7.547465012073517
16600,-121.27582573017796,177.98817649841308,7.500442259311676
16800,-136.3873364185046,176.18755378723145,7.5764995241165165
17000,-229.41605748444263,174.67270866394043,7.961585147380829
17200,-129.9004457006389,173.30770042419434,8.039340393543243
17400,-256.61630805979627,171.2009770965576,8.235177309513093
17600,-124.35118648657514,168.93911750793458,8.48025532245636
17800,-247.526249241273,166.88897933959962,8.765438375473023
18000,-120.62439763918043,164.74916961669922,9.271135096549989
18200,-120.6091836670111,163.06836685180664,9.607182371616364
18400,-129.54725172101905,161.1393310546875,10.01080536365509
18600,-253.09264523048682,158.9654248046875,10.367635991573334
18800,-240.48274120693455,156.96444007873535,10.66900794506073
19000,-118.3944844421979,154.74033348083495,10.907642040252686
19200,-250.67310227909127,152.45005516052245,11.528343119621276
19400,-119.21964182507685,148.85777763366698,11.469773468971253
19600,-132.00883072916588,146.81985801696777,12.35935954093933
19800,-253.23928170024314,144.3738346862793,12.687892727851867
20000,-241.02748039494824,141.95648979187013,13.573431963920592
20200,-126.05877848622737,138.56132217407227,13.966120271682739
20400,-118.44866147408283,136.0124815750122,14.599586234092712
20600,-240.63882177107163,134.009913482666,15.132671751976012
20800,-122.09771533674032,131.4086801147461,15.108913931846619
21000,-126.79086346708425,128.40201671600343,15.206542143821716
21200,-241.05868738196983,125.1661771774292,15.329173097610473
21400,-246.27269635984612,123.83312015533447,15.481198692321778
21600,-4.122642100647599,120.19382472991943,15.826867198944091
21800,-248.2077236169578,118.48125629425049,15.978659200668336
22000,-127.96937476473133,115.5171668624878,15.84619698524475
22200,-255.1278931010464,113.1253508758545,16.311154546737672
22400,-132.25172559926835,110.43721862792968,16.272862238883974
22600,-124.11335324954759,108.00962314605712,16.068124217987062
22800,-251.48917793059303,105.53023338317871,16.008800916671753
23000,-248.00034759640536,103.71989265441894,16.039985289573668
23200,-135.16960314238634,101.3874979019165,16.236632652282715
23400,-247.6265725389624,99.08136924743653,15.949516496658326
23600,-127.69415704579461,96.80110069274902,16.3519987821579
23800,-128.83857822691547,94.25655849456787,15.998575611114502
24000,-129.71133103854444,91.30639919281006,16.218100390434266
24200,-119.69170682628088,89.55338947296143,15.78334937095642
24400,-6.350584368157289,87.7978783416748,16.310161871910097
24600,-5.757985686964835,85.5727379989624,16.248905601501466
24800,-383.66785218994056,83.18556659698487,16.242554316520692
25000,-2.482675715167395,80.87403816223144,16.486565918922423
25200,-241.27759768023589,78.41686195373535,16.79726909160614
25400,-121.08727813233348,75.38876586914063,16.681162586212157
25600,-355.100935623843,73.9339430809021,16.754776263236998
25800,-132.66833796144155,71.82065788269043,16.629194955825806
26000,-240.31576829119814,69.35529087066651,16.75552561759949
26200,-246.2301507936179,67.52816356658936,16.786813530921936
26400,-250.29823289345325,65.17469396591187,16.943259406089783
26600,-3.318014995595301,63.320067920684814,17.335944328308106
26800,-120.8090433221808,61.025355167388916,17.55588216304779
27000,-1.6389352799506351,58.245725593566895,17.57537968158722
27200,-248.03199904805996,56.05485729217529,17.951447620391846
27400,-131.97763558887982,54.7705326461792,17.332469515800476
27600,-248.8204448234391,52.99431552886963,17.05522599697113
27800,-255.07867307939912,50.32441282272339,17.11480137825012
28000,-129.23858442961213,48.336570472717284,16.976126399040222
28200,-233.7549914421901,47.00996410369873,16.977758913040162
28400,-128.7240337999345,44.765186634063724,17.028831691741942
28600,-361.87184625781816,43.61622147560119,17.222130484580994
28800,-118.25566350769559,40.66649864196777,17.392829818725588
29000,-352.1135271381835,38.756073837280276,17.47383542537689
29200,-6.935210997037455,37.000115156173706,17.653934397697448
29400,-128.50786967054927,36.78367336273193,17.252438373565674
29600,-366.7783305593169,34.048987493515014,16.44079873085022
29800,-256.03147803595084,33.47849517822266,16.482056040763855
30000,-254.48681861312556,30.070906043052673,16.742073221206667
30200,-239.09818406100106,29.480714826583863,16.607527246475218
30400,-133.24137676478654,28.214839782714844,16.77288704395294
30600,-117.45401568594522,26.39081007003784,16.47657175540924
30800,-119.41613437927425,25.575302252769472,16.902411584854125
31000,-245.08204530711703,23.660412437915802,16.485177416801452
31200,-234.22250380326534,22.21674298286438,16.695274605751038
31400,-127.85175991528997,21.067552313804626,16.49044813632965
31600,-4.710300366659114,19.998102464675902,15.948779978752135
31800,-132.75815142553142,18.870517752170564,16.068664345741272
32000,-122.55088020727891,17.789496183395386,15.352632312774658
32200,-124.51029911002387,16.938071572780608,15.049111833572388
32400,-130.11503725388516,15.08722468137741,15.125187864303589
32600,-125.73209806230831,14.922550019025802,14.351395907402038
32800,-117.20841855573494,13.68030780017376,14.328878183364868
33000,-3.682969599351929,12.715105164051057,14.10144702911377
33200,-229.10632819957556,11.271037596464158,14.230254983901977
33400,-127.40866093400145,10.137746945023537,14.754189047813416
33600,-122.16237274364299,9.735237638652325,13.991628656387329
33800,-126.08016281843184,8.317412801682948,13.953596606254578
34000,-246.0938557500545,7.363034806251526,13.835624570846557
34200,-235.12768200957947,7.0552631002664565,14.261985688209533
34400,-4.523126625902778,6.525226754844189,14.050360045433045
34600,-119.43728224503394,6.041864474415779,13.774757838249206
34800,-125.5585785799304,4.989375384151936,13.719440712928773
35000,-125.63705323221616,4.495425727367401,13.723756816387176
35200,-121.64215502122515,3.469196216762066,13.51628110408783
35400,-229.99885287366914,3.4963662153482438,13.68008493423462
35600,-120.39078533733846,2.468393158912659,13.704622893333434
35800,-129.29806129499846,1.7867081874608994,13.531041965484619
36000,-130.766837458982,1.4487983664870263,13.10952462911606
36200,-243.94145677254207,0.6086164450645447,13.1266601395607
36400,-119.18921805495084,0.5295312514901162,13.043152191638946
36600,-120.17043170480612,-0.663026105761528,12.683166570663452
36800,-6.230847240561043,-0.4390990814566612,12.491106336116792
37000,-117.18728845245798,-1.218633833527565,12.740642609596252
37200,-125.20527873394884,-1.645015325844288,12.488985905647278
37400,-244.40257961239047,-2.858566272854805,12.273976409435273
37600,-121.58982925251945,-3.034555871486664,11.986130647659301
37800,-241.52685622909522,-3.2188246616721155,11.67079705953598
38000,-5.662113458692984,-3.348730576634407,11.622887811660767
38200,-123.09499714086579,-4.645953893661499,12.01044703245163
38400,-125.11690102218174,-4.376037312895059,11.784604783058166
38600,-127.62640086525349,-3.906804420650005,11.672276723384858
38800,-125.2313803478228,-5.249369484186173,11.700471432209016
39000,-129.08716415829394,-5.592189384996891,11.387870924472809
39200,-130.91797014370067,-5.436687854230404,11.728242409229278
39400,-237.70271542833638,-5.864699054956436,11.745204565525055
39600,-128.44059546618112,-6.628383003771305,11.518849737644196
39800,-120.89912151972776,-7.033052617907524,11.326212778091431
40000,-126.11204893479257,-7.495188271701336,11.129888401031494
40200,-272.0666715388167,-7.434876816868782,11.03558643102646
40400,-127.67527756175251,-7.738973245918751,10.772969315052032
40600,-2.8623038609642277,-7.386908583045006,10.84721982240677
40800,-118.10798067413793,-7.8773607283830644,10.69478487253189
41000,-118.47152122444334,-7.889779406189919,10.582918276786804
41200,-123.69704886701578,-8.69356131464243,10.484291603565216
41400,-233.15129733817295,-7.988090258836746,10.598290669918061
41600,-242.49179626892538,-8.550964809656143,10.811408879756927
41800,-2.1576918967894425,-9.216075645685196,10.13110246181488
42000,-130.1865959922013,-9.152266076803208,10.227425258159638
42200,-122.8782173480344,-9.502767337858677,10.467149484157563
42400,-226.75917682485158,-9.259430799484253,10.458674602508545
42600,-129.50265109673265,-9.81696480333805,10.160163655281067
42800,-305.7006458965229,-9.248132156133652,10.183750417232513
43000,-121.20226371840394,-9.42358073592186,10.24993435382843
43200,-121.94901851710884,-10.171438814401627,10.210870485305787
43400,-128.0915198339956,-9.813316277861595,10.151018826961517
43600,-232.75010686592472,-9.65110340088606,10.023462529182433
43800,-118.78018920028973,-9.831894537210465,10.185306043624879
44000,-234.10983592289784,-10.389429334402084,9.850243549346924
44200,-125.57163320434147,-10.005730647742748,9.781015737056732
44400,-128.2969819012172,-10.661137814521789,9.557081978321076
44600,-118.39648710311225,-10.495281717777253,9.624799048900604
44800,-115.26467616253143,-10.88461245059967,9.581642174720765
45000,-2.457720926235934,-10.926741254627705,9.477443141937256
45200,-232.7535876573712,-10.536185200214385,9.948673069477081
45400,-125.26890921677678,-10.424637991189957,9.47709022283554
45600,-234.73391779847913,-10.582056065797806,9.378755853176116
45800,-125.90068604724954,-11.117079659104347,9.225346891880035
46000,-121.18967630947654,-11.047570196390152,8.991241981983185
46200,-125.3662484487866,-10.839893950819969,9.34446184873581
46400,-133.46767467691197,-11.010563187003136,9.067701380252839
46600,-253.4749106678666,-11.492318882644177,9.137939991950988
46800,-241.5534042239668,-11.460416933894157,8.990207078456878
47000,-12.87512712140741,-11.755811207294464,8.8225155544281
47200,-333.3679222266068,-11.342925018668176,8.987268462181092
47400,-136.05733045785274,-11.773549164533614,8.819919769763947
47600,-22.627404193379743,-11.881259998083115,8.728790667057037
47800,-463.65435265438515,-12.423115570545196,8.825956556797028
48000,-251.09643466062016,-12.664744491577148,8.883156571388245
48200,-261.60680921961466,-12.884452881813049,8.60741843342781
48400,-376.48807073411933,-13.3381197142601,8.727544770240783
48600,-380.3095110517823,-13.903636915683746,8.606042408943177
48800,-369.9968439930819,-13.879426741600037,8.528559243679046
49000,-254.5413037791744,-13.44301857292652,8.335256474018097
49200,-254.03680277836338,-13.785489212274552,8.223596379756927
49400,-251.1070406106171,-13.800802871584892,8.218163242340088
49600,-420.33524026923305,-14.051269652843475,8.250726871490478
49800,-355.38380719015225,-14.247689640522003,8.398609185218811
50000,-133.45177283655119,-14.249177885055541,8.354148025512695
50200,-243.17087713011838,-14.243830337524415,8.429078805446625
50400,-130.0778526625507,-14.222633473873138,8.29700710773468
50600,-135.95703617350628,-14.26227963745594,8.173036687374115
50800,-126.88400880920011,-14.520282139778137,8.005467331409454
51000,-123.29481582184985,-14.467960755825043,7.9226412677764895
51200,-126.13345891365198,-14.494095056056976,7.817697446346283
51400,-118.06042983651898,-14.341227663755417,8.233856315612792
51600,-120.66050921735673,-14.144273519515991,7.857686870098114
51800,-119.25669143667187,-13.851415630578995,8.006354166269302
52000,-116.13570653897249,-13.9826815366745,7.890894997119903
52200,-241.13865821616574,-13.390919250249862,7.696833705902099
52400,-121.80122239391402,-13.16894765853882,7.786901297569275
52600,-119.24962321359769,-13.244626739025115,7.667694077491761
52800,-5.82365887787282,-13.490939126014709,7.6792230129241945
53000,-237.8896214473365,-12.688191533088684,7.559137771129608
53200,-3.1582542123629698,-12.955482774972916,7.716144803762436
53400,-3.413161852118508,-12.951625179052353,7.366558899879456
53600,-118.99565016483326,-12.995862438678742,7.5722374653816225
53800,-3.267887838150583,-13.112793533802032,7.337966766357422
54000,-218.49459506757114,-12.685419337749481,7.144656203985214
54200,-123.6279967771038,-12.081998270154,7.153384826183319
54400,-241.39099173899197,-12.393876918554305,7.049689753055572
54600,-228.43495249035115,-12.288093223571778,7.402394825220108
54800,-242.06427548999687,-12.283394205570222,7.213753761053085
55000,-3.1711504301461257,-11.841728141307831,7.232980079650879
55200,-126.87982204126925,-12.292860642671585,7.114914147853852
55400,-128.13328133379073,-11.623570972681046,7.293148431777954
55600,-120.00086312804847,-11.749946734905244,7.117542108297348
55800,-230.21511432107997,-11.435971940159797,7.242268337011337
56000,-2.7817491050077137,-10.841068357527256,7.284452335834503
56200,-118.08927728436893,-11.05475612282753,7.113461112976074
56400,-5.091230521798779,-10.680052252709865,7.036759741306305
56600,-124.67919509314302,-11.018741753399372,7.013752491474151
56800,-122.56802123926603,-10.411137902140617,6.853302586078644
57000,-229.69616387594976,-10.417836418151856,6.737866756916046
57200,-122.22270637649837,-10.301170803308487,6.942228336334228
57400,-129.8774553756355,-9.924341276288033,6.851758440732956
57600,-240.12733452138707,-9.96192808151245,6.822115530967713
57800,-3.1261965113341423,-10.21992448568344,7.066708302497863
58000,-126.52370036357634,-9.525596535801888,6.914060175418854
58200,-236.9904614330588,-9.228994345664978,7.054683488607407
58400,-237.15782709961292,-9.04731952726841,6.901579070091247
58600,-247.73136147151496,-8.821444002985954,7.053501069545746
58800,-245.8045639366463,-8.521839445233345,6.883063724040985
59000,-119.10149386730981,-7.568392888009548,7.186615834236145
59200,-125.06997786758235,-7.726947051286698,7.015604743957519
59400,-121.39564287226008,-7.998327244520187,6.905359023809433
59600,-240.84989784468624,-7.729563520550728,7.0931184184551235
59800,-117.33073850143043,-7.610082612037659,6.923652304410934
60000,-224.8271225454119,-7.119490924477577,6.8910042560100555
60200,-121.42565604427746,-7.303395789563655,7.130971338748932
60400,-2.1654252310755715,-6.590386905372143,6.912811720371247
60600,-234.07219111864381,-6.86703595161438,6.928499907255173
60800,-239.4360339937671,-6.198047184944153,7.218033654689789
61000,-119.6944825423383,-6.188243100866675,6.865143357515335
61200,-0.3752988629809957,-6.337710044980049,6.909757655858994
61400,-228.89209371912705,-5.274685486853123,6.99133642077446
61600,-3.0943301598086816,-5.516829050183296,6.734797252416611
61800,-123.01735917775049,-5.2744678598642345,6.816839337348938
62000,-119.72349994654473,-5.240649438351393,6.994989459514618
62200,-344.2819946981592,-5.112597428560257,6.698410140275955
62400,-134.11054878745506,-4.889618907868862,6.470646777153015
62600,-126.94773886757517,-4.433566543459892,6.639572356939316
62800,-123.35307216311095,-4.794294170439243,6.6866175556182865
63000,-128.7294654569336,-4.9281052941083905,6.358228725194931
63200,-132.53472414922584,-4.572825328558683,6.640190799236297
63400,-131.79219825277508,-4.41319144576788,6.37373456954956
63600,-245.53804311530646,-4.716227346360683,6.680404933691025
63800,-132.48109265871017,-4.34562860801816,6.2817596602439885
64000,-255.9901502946246,-4.456315179169178,6.15875706076622
64200,-134.48211127602863,-3.9758153998851777,6.162192137241363
64400,-133.54920179892073,-3.8892678987979887,6.314717055559158
64600,-230.8292409210826,-4.158560633659363,6.033639687299728
64800,-128.4774388149825,-3.9875871071219446,6.317573320865631
65000,-232.07307896517392,-3.3571929155290126,6.15557651758194
65200,-132.85794678064212,-3.1834322191774844,6.100623083114624
65400,-318.25147638455337,-3.367748700082302,5.8994917798042295
65600,-133.77401105034622,-3.2842722395062447,5.929190226793289
65800,-223.03917910668676,-3.001598950326443,5.948187727928161
66000,-125.01949725953571,-2.710373060852289,6.0226481461524966
66200,-7.097011578105076,-2.493951364904642,6.093696074485779
66400,-123.56088036294972,-2.5547460879385473,5.943553030490875
66600,-132.32700969291577,-2.228687942624092,5.926282504796982
66800,-356.1820922658317,-2.152279600799084,6.002228058576584
67000,-234.00159631993475,-2.2135980182886126,5.792481119632721
67200,-244.84278142724614,-1.7044233128428459,6.111644721031189
67400,-257.4467732999227,-1.61234127022326,5.83796452999115
67600,-239.00717118829132,-1.6790679097175598,5.853329567909241
67800,-295.42977863403036,-1.4439479696750641,5.762557500600815
68000,-124.67928995456363,-1.1663170185685159,5.828518927097321
68200,-122.42073440200471,-1.2864962044358252,5.826758310794831
68400,-238.16828377295835,-0.9755207191407681,5.746490776538849
68600,-253.68514113212836,-1.0598645301163196,5.624508856534958
68800,-125.01044344436254,-1.2255399115383625,5.632285834550857
69000,-129.14221542326598,-0.555240955799818,5.962133984565735
69200,-135.00449697965902,-0.5031240058690309,5.736782311201096
69400,-132.37249630042965,-0.6450141860544681,5.792590005397797
69600,-374.2666137166539,-0.13992992475628852,5.905332865715027
69800,-232.97622499301204,-0.30045102462172507,5.782238880395889
70000,-130.22553057173428,-0.24351228505373002,5.670788521766663
70200,-127.31751252920898,-0.09714729845523834,5.6730584621429445
70400,-127.22342846152348,0.345137002915144,5.862027298212052
70600,-361.7059830319676,0.2655729004740715,5.64466483950615
70800,-9.800204496810167,0.28025767385959627,5.825391219854355
71000,-120.83350427279541,0.2805662916600704,5.908179993629456
71200,-134.48164586944912,0.25397798836231233,5.587716082334518
71400,-243.2169967135907,0.2353568322956562,5.7405708575248715
71600,-10.960072986955453,0.6424839006364346,5.768276302814484
71800,-254.22138240612585,0.9132327657938003,5.560143674612045
72000,-243.15790390891723,0.6277411049604416,5.663058207035065
72200,-13.845322999955961,1.0143041740357877,5.78949907541275
72400,-9.541226733161121,0.9130309189856053,5.631813480854034
72600,-10.585798380429972,0.78686792075634,5.64184167265892
72800,-132.20914104652016,0.4071391099691391,5.464355043172836
73000,-130.68950566857,0.6112870559096336,5.784497663974762
73200,-122.15860457339755,0.7730185188353061,5.585516568422317
73400,-133.01357464983994,0.24747079744935035,5.618003695011139
73600,-126.6013733568716,0.3720222607254982,5.61546594619751
73800,-123.60701077298741,0.27120841830968856,5.475192958116532
74000,-124.77571505777928,-0.3921125338971615,5.592624299526214
74200,-257.03366761520573,-0.3936494635045528,5.437068181037903
74400,-233.68442755071544,-0.2296592839062214,5.652005982398987
74600,-241.24265838752024,-0.6785100440680981,5.571962529420853
74800,-9.324014197645178,-0.735273032784462,5.562374031543731
75000,-11.184036024562774,-1.2407855847477913,5.757163295745849
75200,-124.74076194117346,-1.2345663756132126,5.7193418622016905
75400,-124.95670309657595,-1.1259127114713192,5.645192503929138
75600,-125.20473100201808,-1.1956269951164722,5.559231369495392
75800,-130.74176129885132,-1.8196682953834533,5.570036430358886
76000,-127.86514487716806,-2.3667758989334104,5.500548228025436
76200,-134.15552517674695,-1.669473521411419,5.695721683502197
76400,-134.92035619133543,-2.3488365407288074,5.451676927804947
76600,-133.41107852345957,-2.2764668422937393,5.620621168613434
76800,-125.48179819195796,-2.763148375749588,5.382407948970795
77000,-11.71954637159677,-2.90113927423954,5.395962119102478
77200,-128.54543510606896,-3.0264934864640236,5.193847104310989
77400,-10.813784574812754,-3.805867313593626,5.192461249828338
77600,-232.50635200645735,-3.7701417100429535,5.176994029283524
77800,-133.8371275235717,-4.336716634482145,5.234380053281784
78000,-236.31668205264324,-3.9408018554747106,5.380266529321671
78200,-12.81465104991503,-4.4124490940570835,5.097455711364746
78400,-125.87977250762148,-4.93504314750433,5.460975739955902
78600,-132.06800911840372,-4.971974308043718,5.448955239057541
78800,-10.522950205734132,-5.377290652990341,5.192911806106568
79000,-234.65529322268196,-5.76230066627264,5.2591951620578765
79200,-133.04108328657307,-5.977205550968647,5.173547843694687
79400,-132.14701738967446,-6.246114168465137,5.267758091688156
79600,-241.02231476397273,-7.133982675075531,5.114390344619751
79800,-133.93987749487096,-7.161034659147263,5.069141079187393
80000,-248.50164046863745,-6.99208645015955,5.129361147880554
80200,-123.85380194164156,-7.928107259869575,5.027030403614044
80400,-240.89364160969694,-7.563065996468067,5.247515058517456
80600,-130.59358639563305,-8.63540933251381,5.230265498161316
80800,-128.80578248678265,-8.820798844099045,5.291784870624542
81000,-247.7132582068241,-8.893861107826233,5.2088905203342435
81200,-11.191905619667232,-9.332893012762069,5.189912295341491
81400,-125.19332680397906,-9.683181475400925,5.128086173534394
81600,-246.76315389591912,-10.078518888354301,5.334830800294876
81800,-134.73632471907425,-10.681286811828613,5.1759959411621095
82000,-247.04985353499214,-10.891295741796494,5.011199576854706
82200,-10.93045230106074,-10.684570094347,5.24251526594162
82400,-238.22735098707383,-10.891951212882995,5.416441167593002
82600,-128.3153151838706,-11.375032849311829,5.083000646829605
82800,-243.2942592354327,-12.065373952388763,5.093165736198426
83000,-248.47380609665322,-12.264855291843414,5.276608302593231
83200,-132.81740147693802,-12.40965281844139,5.318693494796753
83400,-123.82607176702105,-13.23193717956543,5.205764923095703
83600,-129.69826078221968,-13.242887256145478,5.1424075746536255
83800,-135.76701433676635,-13.264682347774505,5.319482052326203
84000,-127.30808740747183,-13.144567148685455,5.195326217412949
84200,-127.37330916428057,-13.693659901618958,5.411021301746368
84400,-126.0703118291505,-13.88791040301323,5.360246051549911
84600,-133.01654985287897,-13.959820296764374,5.105009659528732
84800,-125.48817213912614,-14.366750392913819,5.225657588243484
85000,-131.17184199171555,-14.12850293636322,5.499340388774872
85200,-249.32547231994445,-14.044844872951508,5.241882860660553
85400,-123.2183197781231,-14.914156243801116,5.347504881620407
85600,-309.03338465763517,-14.856238510608673,5.261063444018364
85800,-136.9973810876359,-14.876181316375732,5.248720819950104
86000,-126.59023364562948,-14.987119836807251,5.2778188991546635
86200,-125.50981402311469,-15.390106112957001,5.3908411860466
86400,-130.73430679220044,-15.435433337688446,5.294561201334
86600,-9.150527323760688,-15.371960844993591,5.203530480265617
86800,-122.77530875621414,-16.225058929920195,5.247598098516464
87000,-122.9851499457674,-16.324404380321504,5.331960862874984
87200,-244.1319636134411,-16.367986934185026,5.101978181600571
87400,-130.45147651113095,-16.396416008472443,5.338621692657471
87600,-130.9644315585059,-16.773769528865813,5.119802912473679
87800,-243.51241985317697,-16.700227456092833,5.195068249702453
88000,-4.129246804058283,-17.268244729042053,5.104845467805863
88200,-241.32781916954292,-17.531065611839296,5.0288262832164765
88400,-124.76882080625657,-17.272180874347686,5.0707699489593505
88600,-135.79569347211253,-18.0081618309021,5.101869689226151
88800,-398.6294935156154,-17.79155429840088,5.103047100305557
89000,-123.27524227406492,-17.73162685394287,4.975726656913757
89200,-2.1156819901204575,-18.068042373657228,5.052615802288056
89400,-117.89786600355339,-18.252527830600737,4.960502899885178
89600,-131.451753795325,-18.39772430419922,4.694380145072937
89800,-131.98832044207458,-18.680158815383912,4.963482631444931
90000,-131.68033318758575,-18.826603107452392,4.780356576442719
90200,-240.41023454666146,-18.881464700698853,4.808660997152328
90400,-122.66650257426474,-19.017732825279236,4.987838922739029
90600,-3.518786140667875,-18.89560577392578,4.737922079563141
90800,-245.47074626067536,-19.42794680118561,4.812712835073471
91000,-121.4028095565772,-19.35182074546814,4.943737719058991
91200,-123.66581476531692,-19.332645781040192,4.7361559534072875
91400,-126.96895625696021,-19.875379118919373,4.769969418048858
91600,-385.08309618033593,-19.52151550769806,4.752733895778656
91800,-232.29118450388688,-19.619475150108336,4.849803286790848
92000,-121.59547066146713,-19.341456546783448,4.872998212575912
92200,-125.73304397828089,-20.002455039024355,4.613811336755752
92400,-249.78927133917065,-20.13396786212921,4.676112653017044
92600,-131.94556176056386,-19.797153568267824,4.780765187740326
92800,-245.3447815049038,-20.232262949943543,4.612978409528733
93000,-120.95578604377235,-20.113756356239318,4.61659087061882
93200,-399.41137960466716,-19.818921318054198,4.572659516334534
93400,-120.76704948422285,-20.004377799034117,4.709341167211533
93600,-130.20799399314782,-20.156753659248352,4.544825454950333
93800,-258.55386570473627,-20.020499725341796,4.669557464122772
94000,-126.85912281817997,-20.40048291683197,4.618603113889694
94200,-132.2534354249254,-20.809278893470765,4.393055089712143
94400,-2.7905317691789713,-20.563096981048584,4.537920891046524
94600,-116.41488714619626,-20.526630058288575,4.457126183509827
94800,-119.72509845589629,-20.851661920547485,4.551357499361038
95000,-114.65607539608261,-20.69993076324463,4.503585404157638
95200,-114.59599299664168,-20.927400121688844,4.450386198759079
95400,-134.92487349695503,-20.951536440849303,4.487297400832176
95600,-126.26476852921792,-20.984457602500914,4.392310534119606
95800,-249.73877149269214,-21.1334921169281,4.517708582878113
96000,-218.2685356417094,-21.06349982738495,4.470390757322312
96200,-14.051072479808822,-20.741519198417663,4.421684441566467
96400,-120.0511396670856,-21.18356478691101,4.397459951639175
96600,-247.1628282527725,-21.41498107433319,4.617304056882858
96800,-0.092700080036469,-21.23912805557251,4.476685791015625
